file,model,lang_pair,src_lang,tgt_lang,direction,source,translation,reference,COMET
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,"Missouri verzeichnete im Jahr 2015 100 Hassverbrechen, nach den neuesten Zahlen aus dem Hassverbrechens-Berichtsprogramm des FBI, die den Staat in Bezug auf die Anzahl solcher Verletzungen auf den 16. Rang des Landes einstufen.","In 2015, Missouri recorded 100 hate crimes, according to the latest figures from the FBI's Hate Crime Reporting Program, ranking the state 16th in the country in terms of the number of such offenses. 

Let me know if you have any other text you'd like me to translate!","Missouri recorded 100 hate crimes in 2015, according to the latest figures from the FBI's hate crime reporting program, ranking the state at 16th in the country in terms of the number of such violations.",0.819059431552887
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,"Die Reisewarnung ist auch eine Antwort auf ein neues Missouri-Gesetz, das es schwieriger machen würde, ein Unternehmen wegen Wohnungs- oder Beschäftigungs-Diskriminierung zu verklagen.",The travel warning is also a response to a new Missouri law that would make it more difficult to sue a company for housing or employment discrimination.,The travel warning is also a response to a new Missouri law that would make it more difficult to sue a business for housing or employment discrimination.,0.9464281797409058
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,"Zuvor hatte die American Civil Liberties Union (ACLU) Reisewarnungen für Texas und Arizona herausgegeben, nachdem die Staaten Einwanderungsgesetze verabschiedet hatten, die lokale Strafverfolgungsbehörden dazu verpflichten, Menschen wegen Zuwanderungsverstößen zu verhaften, was nach Ansicht der ACLU zur weiteren Rassenprofilierung beitragen wird.","Prior to this, the American Civil Liberties Union (ACLU) issued travel advisories for Texas and Arizona after the states passed immigration laws requiring local law enforcement to arrest people for immigration violations. The ACLU believes this will contribute to further racial profiling. 

Let me know if you have any other text you'd like me to translate!","Previously, the American Civil Liberties Union (ACLU) had issued travel advisories for Texas and Arizona after the states passed immigration enforcement laws requiring local law enforcement to detain people on immigration violations which the ACLU said would increase racial profiling.",0.8047720789909363
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,"Reisewarnungen werden in der Regel vom Außenministerium für andere Länder ausgestellt, aber in letzter Zeit haben Interessengruppen die Maßnahme als Reaktion auf bestimmte Gesetze und Trends innerhalb der USA eingesetzt.","Travel warnings are usually issued by the Foreign Ministry for other countries, but recently interest groups have used the measure in response to certain laws and trends within the USA. 

Let me know if you have any other text you'd like me to translate!","Travel warnings are usually issued by the State Department for other countries, but lately, advocacy groups have resorted to the measure in response to certain laws and trends inside the US.",0.7921674251556396
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,Weidezaunprojekt ist elementar,"The pasture fence project is essential. 

Let me know if you have any other German text you'd like me to translate!",Pasture fence project is fundamental,0.5230997204780579
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,Das Fischerbacher Weidezaun-Projekt ist ein Erfolgsprojekt und wird im kommenden Jahr fortgesetzt.,The Fischerbacher meadow fence project is a successful project and will be continued next year.,The Fischerbach pasture fence project is a successful project and will be continued next year.,0.9287207722663879
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,Die CDU-Bundestagsabgeordneten Peter Weiß und Kordula Kovac haben sich vor Ort ein Bild verschafft.,"The CDU Bundestag members Peter Weiß and Kordula Kovac have gotten a firsthand look at the situation. 

Let me know if you have any other German text you'd like me to translate!",Members of the Bundestag for the CDU Peter Weiß and Kordula Kovac got a first-hand view.,0.6510118842124939
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,Beim Rechtgrabenhof der Familie Schwendemann trafen sich Vertreter des Fischerbacher CDU-Ortsverbands zusammen mit Bürgermeister Thomas Schneider und den beiden Abgeordneten.,"At the Rechtgrabenhof of the Schwendemann family, representatives of the Fischerbach CDU local association met with Mayor Thomas Schneider and the two MPs. 

Let me know if you have any other text you'd like me to translate!","Representatives from the Fischerbach local CDU group met with mayor Thomas Schneider and the two representatives at Rechtgrabenhof farm, belonging to the Schwendemann family.",0.549949586391449
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,"Markus Schwendemann gewährte zunächst Einblicke in seinen Betrieb, in dem er 55 Hektar Wiesen und 40 Hektar Wald bewirtschaftet, 40 Milchkühe und ebenso viele Jungtiere versorgt und in fünf Wohnungen Feriengäste beherbergt.","Markus Schwendemann first gave insights into his business, where he manages 55 hectares of meadows and 40 hectares of forest, cares for 40 dairy cows and the same number of young animals, and accommodates holiday guests in five apartments. 

Let me know if you have any other text you'd like me to translate!","To start with, Markus Schwendemann gave insights into his business, in which he cultivates 55 hectares of pasture and 40 hectares of woodland, keeps 40 milk cows and just as many young stock, and accommodates five apartments of holiday makers.",0.7693837881088257
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,"Die ""Schwarzwaldmilch"" ist für ihn der alternativlose Vermarktungsweg für die Milch seiner Kühe, so Schwendemann.","""Schwarzwaldmilch"" is the only way to market the milk from his cows, according to Schwendemann. 

Let me know if you have any other German text you'd like me to translate!","Schwendemann says that, for him, there is no alternative to the ""Black Forest milk"" marketing channel he uses for the milk from his cows.",0.6142922043800354
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,Auf den Tisch der Feriengäste kommt ausschließlich Regionales.,Only regional products are served to holiday guests.,Only regional produce is served to the holiday-makers.,0.9145573973655701
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,"Da er auch BLHV-Vorsitzender von Fischerbach ist, bezeichnete er das Weidezaunprojekt als ""elementar wichtig"".","As he is also the chairman of the BLHV (likely a local agricultural association) in Fischerbach, he described the pasture fence project as ""elementally important"". 

Let me know if you need any further clarification or have other German texts you'd like translated!","Since he is also BLHV chairman for Fischerbach, he described the pasture fence project as ""fundamentally important"".",0.6881914138793945
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,Ich kann auf derart steilen Flächen nicht gewinnbringend wirtschaften.,"I cannot operate profitably on such steep slopes. 

Let me know if you have any other German text you'd like me to translate!",I can't make a profit on that kind of steep-sloping ground.,0.6485703587532043
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,"Die Grünlandfläche sorge für viel Arbeit, vieles müsse mit der Motorsense bearbeitet werden.","The grassland area requires a lot of work, much of it needs to be worked with a lawnmower. 

Let me know if you have any other text you'd like me to translate!","Grassland areas make for a lot of work, a lot has to be done with the string trimmer.",0.6371574401855469
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,"""Wir haben hier mit den Bedingungen und mit der Topografie zu kämpfen"", betonte Schwendemann.","""We're struggling here with the conditions and the terrain,"" Schwendemann emphasized. 

Let me know if you have any other German text you'd like me to translate!","""We have to grapple with the conditions and with the topography here,"" stressed Schwendemann.",0.6513637900352478
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,"2003 habe er den elterlichen Betrieb übernommen und bewirtschafte diesen ohne chemischen Pflanzenschutz und Dünger, auch wenn er keinen Biobetrieb führe.","In 2003 he took over the family farm and operates it without chemical plant protection and fertilizer, even though he does not run an organic farm. 

Let me know if you have any other text you'd like me to translate!","In 2003, he took over his parents' business and he manages this without chemical crop protection and fertilisers, even if it's not an organic farm that he's running.",0.739136278629303
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,"Für Bürgermeister Thomas Schneider war klar: ""Die Kommune hat die Bedeutung des Weidezaunprojekts erkannt und ist froh über die Leader-Förderung"".","For Mayor Thomas Schneider, it was clear: ""The municipality has recognized the importance of the pasture fence project and is pleased about the Leader funding."" 

Let me know if you have any other text you'd like me to translate!","For Mayor Thomas Schneider, it was clear that ""the community has recognised the importance of the pasture fence project and is happy to have the Leader funding"".",0.7461860179901123
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,Bei Kosten von 3000 bis 4000 Euro pro Hektar müssten die Landwirte unterstützt werden.,"Farmers would have to be supported with costs of 3,000 to 4,000 euros per hectare. 

Let me know if you have any other text you'd like me to translate!",The farmers need support to the tune of 3000 to 4000 euros per hectare.,0.6588010191917419
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,"Man hoffe, dass damit die Aufforstung der Flächen noch eine ganze Weile hinausgezogen werden könnte.","It is hoped that this will allow the reforestation of the areas to be postponed for a considerable time. 

Let me know if you have any other German text you'd like me to translate!","One hopes that with that, afforestation of the area could then be drawn out for a long while.",0.6261239051818848
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,"""Der größte Schatz den wir haben, sind die Leute, die in der Landwirtschaft arbeiten und sich Gedanken darum machen, wie sie ihren Betrieb weiter bringen"", betonte der Bürgermeister.","""The greatest treasure we have are the people who work in agriculture and think about how to advance their farms,"" the mayor emphasized.","""The biggest asset that we have are the people who work in agriculture and who give thought to how to bring their businesses forward,"" stressed the mayor.",0.8686930537223816
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,Die Landwirte stehen wegen der Förderung oft in der Kritik,Farmers are often criticized because of the subsidies.,The farmers are often the target of criticism thanks to the funding.,0.847550094127655
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,Über die Weidezaunförderung wurden im Jahr 2013 insgesamt 25 Parzellen von elf Teilnehmern eingezäunt.,A total of 25 plots were fenced in by eleven participants in 2013 under the pasture fence subsidy program.,"Using the pasture fence funding, a total of 25 plots from eleven participants were fenced off in 2013.",0.888446569442749
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,"Die Offenhaltungsfläche beträgt damit 40 Hektar, die bis mindestens 2023 nicht aufgeforstet werden dürfen.","The area to be kept open amounts to 40 hectares, which may not be reforested until at least 2023. 

Let me know if you have any other text you'd like me to translate!","The areas kept open with these amount to 40 hectares, which may not be afforested until at least 2023.",0.6896483898162842
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,"Von den Gesamtkosten in Höhe von 71 500 Euro wurde die Hälfte über Leader gefördert, ein viertel trug die Gemeinde Fischerbach.","Of the total costs of €71,500, half was funded by Leader, a quarter was contributed by the municipality of Fischerbach. 

Let me know if you have any other text you'd like me to translate!","Of the total costs, to the tune of 71,500 euros, half was funded via Leader, and a quarter was borne by the community of Fischerbach.",0.701870858669281
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,"Somit verblieben den Landwirten 12 610 Euro, die sie in 16,2 Kilometer Weidezaun investieren mussten.","Therefore, the farmers were left with 12,610 euros, which they had to invest in 16.2 kilometers of pasture fencing. 

Let me know if you have any other text you'd like me to translate!","The farmers were thus left with 12,610 euros, which they had to invest in the 16.2-kilometre pasture fence.",0.6920891404151917
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,"""Der große Vorteil ist die Langlebigkeit der Zäune"", erklärte Schwendemann.","""The big advantage is the longevity of the fences,"" Schwendemann explained. 

Let me know if you have any other German text you'd like me to translate!","""The great advantage is the longevity of the fences,"" explained Schwendemann.",0.6871130466461182
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,"Kordula Kovac betonte: ""Ihr macht einen richtig guten Job, ohne Landwirte und Landfrauen geht es nicht"".","Kordula Kovac emphasized: ""You are doing a really good job, it wouldn't be possible without farmers and farm women"". 

Let me know if you have any other text you'd like me to translate!","Kordula Kovac stressed: ""You're doing a really good job. Without farmers we'd not be able to function.""",0.7478633522987366
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,"Auch für Peter Weiß stand fest: ""Hier werden beste Lebensmittel produziert"".","Even for Peter Weiß, it was clear: ""Here the best food is produced."" 

Let me know if you have any other German text you'd like me to translate!","Peter Weiß is also standing firm: ""First-class foodstuffs are produced here.""",0.6443712115287781
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,Die Landschaftspflegerichtlinie (LPR) Baden-Württemberg ermöglicht die staatliche Förderung von Weidezäunen.,"The Landscape Care Guideline (LPR) of Baden-Württemberg enables state funding for pasture fences. 

Let me know if you have any other text you'd like me to translate!",The Baden-Württemberg directive on countryside conservation (LPR) makes the government funding of pasture fences possible.,0.6586691737174988
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,Ziel ist die Offenhaltung des Schwarzwalds.,"The goal is the preservation of the Black Forest. 

Let me know if you have any other text you'd like me to translate!",Its goal is to keep the Black Forest open.,0.6253089904785156
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,Voraussetzung ist das Vorhandensein einer von der LPR bezeichneten Förderkulisse.,"A prerequisite is the existence of a funding framework designated by the LPR. 

**Explanation:**

* **Voraussetzung ist:** This means ""A prerequisite is""
* **das Vorhandensein:** This means ""the existence of""
* **einer von der LPR bezeichneten Förderkulisse:** This means ""a funding framework designated by the LPR"" 

 * **Förderkulisse:** This refers to a funding framework or scheme.
 * **LPR:** This is likely an abbreviation for a specific organization or agency. 

Let me know if you have any other German text you'd like me to translate!",A prerequisite is the existence of one of the funding scenarios as outlined by the LPR.,0.4875457286834717
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,Außerdem darf die einzuzäunende Fläche nicht schlepperbewirtschaftbar sein (Hangneigung über 35 Prozent) und muss damit von der Aufforstung bedroht sein.,"Furthermore, the area to be fenced off must not be suitable for tractor operation (slope over 35 percent) and must therefore be threatened by afforestation. 

Let me know if you have any other text you'd like me to translate!","In addition, the fenced-off area is not allowed to be farmable with a tractor (gradient of over 35 per cent) and must therefore be threatened with afforestation.",0.7084416747093201
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,"Für das Fischerbacher Weidezaunprojekt 2018 läuft derzeit der Antrag von acht Teilnehmern mit 24 Parzellen, die knapp 16 Kilometer Zaun bauen möchten.","Currently, an application from eight participants with 24 plots is being processed for the Fischerbacher Meadow Fence Project 2018. They plan to build approximately 16 kilometers of fence.","For the 2018 Fischerbach pasture fence project, an application is currently underway from eight participants with 24 plots who would like to build just shy of 16 kilometres of fence.",0.8480554819107056
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,"Die Offenhaltungsfläche entspricht 35 Hektar, die kalkulierten Kosten liegen bei mehr als 112 000 Euro.","The open space area is 35 hectares, the calculated costs are more than 112,000 euros. 

Let me know if you have any other text you'd like me to translate!","The areas of land to be kept open equate to 35 hectares; the calculated costs amount to more than 112,000 euros.",0.6741902232170105
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,Ist nichts mehr heilig?,"Is nothing sacred anymore? 

Let me know if you have any other German phrases you'd like me to translate!",Is nothing sacred?,0.505047619342804
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,Jetzt nimmt sich das Weiße Haus von Trump die Freiheitsstatue vor,"Now the White House under Trump is taking aim at the Statue of Liberty 

Let me know if you'd like me to elaborate on any part of the translation!",Now Trump's White House is targeting the Statue of Liberty,0.6592605113983154
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,"Das sicherste Zeichen eines Regime-Wechsels ist es, wenn sie beginnen, die Statuen zu attackieren.","The surest sign of a regime change is when they start attacking the statues. 

Let me know if you have any other German text you'd like me to translate!",The surest mark of regime change is when they start attacking the statues.,0.7585180997848511
translations_gemma2-9b-it_de-en.csv,gemma2-9b-it,de-en,de,en,unspecified,Die Amerikaner schätzen diese ebenso wie jede andere - daher der sorgsam inszenierte Sturz Saddam Husseins auf dem Firdos Platz in Bagdad im Jahr 2003.,"The Americans value this just as much as any other - hence the carefully staged fall of Saddam Hussein in Firdos Square in Baghdad in 2003. 

**Explanation:**

* **""Die Amerikaner schätzen diese ebenso wie jede andere""** means ""The Americans value this just as much as any other."" ""Diese"" refers to the act of removing a dictator, which is implied in the context.
* **""daher der sorgsam inszenierte Sturz Saddam Husseins auf dem Firdos Platz in Bagdad im Jahr 2003""** means ""hence the carefully staged fall of Saddam Hussein in Firdos Square in Baghdad in 2003."" 

The sentence implies that the US government orchestrated the fall of Saddam Hussein as a symbolic victory and a way to project an image of strength and success. 

Let me know if you have any other German text you'd like me to translate!",Americans appreciate this as well as anyone - hence the carefully stage-manged toppling of Saddam Hussein in Firdos square in Baghdad in 2003.,0.6716893911361694
